Area Code,Block Number,Field,Structure Name,Structure Number,Struc Type Code,Authority Type,Authority Number,Authority Status,Bus Asc Name,Complex Id Num,Maj Struc Flag,Install Date,Removal Date,Site Clear Date,District Code,Heliport Flag,Lease Number,Water Depth (feet),INCs,Latitude,Longitude,Nad Year Cd,Proj Code,Ptfrm X Location,Ptfrm Y Location,Surf N S Dist,Surf N S Code,Surf E W Dist,Surf E W Code,Attended 8 Hr,Manned 24 Hr
BA,A  40,WILD,A,1,WP,OCS Lease,G04560,TERMIN,ConocoPhillips Company,10215,N,1/1/1982,4/21/1988,4/21/1988,4,N,G04560,140,,28.105992,-95.705944,27,71,3061955.81,114100,4700,N,2000,E,N,N
BA,A   1,BA001A,A,1,FIXED,OCS Lease,G01723,RELINQ,Samedan Oil Corporation,10055,Y,1/1/1972,12/31/1985,12/31/1985,4,Y,G01723,116,,28.344173,-95.304179,27,71,3188701.81,204529,6529,S,1974,E,N,Y
BA,A  24,,TEMP.CAIS.#4,1,CAIS,OCS Lease,G21315,EXPIR,Shell Offshore Inc.,874,N,1/26/2001,5/8/2004,11/25/2004,4,N,G21315,142,,28.11930096,-95.65264742,27,71,3078994.81,119425,625,S,801,E,N,N
BA,  375,BA399,2,1,CAIS,OCS Lease,G09010,TERMIN,Seneca Resources Corporation,10570,N,1/1/1992,9/29/1999,1/1/2000,4,N,G09010,60,,28.659315,-95.47497,27,71,3130333.81,317361,7359,N,3018,W,N,N
BA,  415,WILD,A,1,FIXED,OCS Lease,G23162,TERMIN,XTO Offshore Inc.,1187,Y,11/20/2002,6/5/2011,7/20/2011,4,Y,G23162,85,,28.55237626,-95.40334696,27,71,3154488.81,279198,1998,S,4507,E,N,N
BA,  583,BA550,A,1,CAIS,OCS Lease,G08117,TERMIN,Walter Oil & Gas Corporation,10483,N,1/1/1989,10/2/1994,10/2/1994,4,N,G08117,94,,28.196901,-95.929743,27,71,2988955.81,145180,5300,N,4200,W,N,N
BA,  515,BA515,1,1,CAIS,OCS Lease,G11277,TERMIN,Devon Louisiana Corporation,10525,N,1/1/1991,9/5/2001,10/20/2001,4,Y,G11277,77,,28.360772,-95.924624,27,71,2989037.81,204785,6785,S,4282,W,N,N
BA,  377,WILD,A,1,CAIS,OCS Lease,G14803,TERMIN,Devon Louisiana Corporation,28054,N,7/31/1996,5/7/2004,7/1/2004,4,N,G14803,77,,28.63838647,-95.38228606,27,71,3160279.81,310663,1289,S,1783,W,N,N
BA,  578,,1,1,CAIS,OCS Lease,G25517,EXPIR,ATP Oil & Gas Corporation,1706,N,6/26/2005,4/1/2011,6/2/2011,4,Y,G25517,117,,28.23803611,-95.62254193,27,71,3087449.81,162858,3462,N,7654,W,N,N
BA,A  41,WILD,2,1,WP,OCS Lease,G04561,EXPIR,Chevron U.S.A. Inc.,10231,N,1/1/1983,4/22/1988,4/22/1988,4,N,G04561,136,,28.108753,-95.75066,27,71,3047515.81,114700,4100,N,600,E,N,N
BA,  436,BA453,B,1,CAIS,OCS Lease,G04258,TERMIN,Talos ERT LLC,2080,N,8/30/2007,5/31/2011,7/7/2011,4,Y,G04258,76,,28.5134997,-95.58834532,27,71,3095535.81,263290,1930,S,100,E,,N
BA,A  23,BA023A,JB,1,WP,OCS Lease,G03938,TERMIN,Shell Offshore Inc.,10239,N,1/1/1983,12/31/1986,12/31/1986,4,N,G03938,130,,28.149209,-95.707873,27,71,3060891.81,129790,4850,N,3064,E,N,N
BA,  412,BA412,7,1,CAIS,OCS Lease,G05003,TERMIN,Diamond Shamrock Offshore Partners Limited Partnership,10506,N,1/1/1990,7/23/1991,7/23/1991,4,N,G05003,69,,28.56245,-95.54375,27,71,3109325.81,281500,4300,S,2150,E,N,N
BA,A  16,BA017A,A,1,FIXED,OCS Lease,G05174,TERMIN,Chevron U.S.A. Inc.,10244,Y,1/1/1984,11/23/1990,11/23/1990,4,N,G05174,146,,28.179108,-95.445527,27,71,3145077.81,143131,8491,S,1922,W,N,N
BA,  455,BA455,A,1,FIXED,OCS Lease,G07220,RELINQ,"Enserch Exploration, Inc.",10579,Y,1/1/1993,8/2/1998,11/12/1998,4,N,G07220,89,,28.480567,-95.516277,27,71,3119027.81,252004,6484,S,8288,E,N,N
BA,  541,BA541,A,1,WP,OCS Lease,G01733,EXPIR,Texaco Inc.,10001,N,1/1/1972,12/31/1979,12/31/1979,4,N,G01733,110,,28.296692,-95.464728,27,71,3137601.81,185677,3517,S,5554,E,N,N
BA,A 106,WILD,A,1,WP,OCS Lease,G03942,EXPIR,Shell Oil Company,10176,N,1/1/1981,12/31/1984,12/31/1984,4,N,G03942,197,,27.865589,-95.94483,27,71,2987243.81,24625,865,S,2488,W,N,N
BA,  432,BA431,A,1,WP,OCS Lease,G09018,TERMIN,Devon Louisiana Corporation,10550,N,11/13/1991,9/24/2003,10/7/2003,4,N,G09018,89,,28.537014,-95.39345,27,71,3157836.81,273713,3487,N,1159,E,N,N
BA,  413,BA413,A,1,CAIS,OCS Lease,G09014,TERMIN,Burlington Resources Offshore Inc.,10569,N,1/4/1993,9/3/1999,10/16/1999,4,Y,G09014,65,,28.583114,-95.49867,27,71,3123565.81,289440,3600,N,3750,E,N,N
BA,  417,WILD,B,1,CAIS,OCS Lease,G22190,TERMIN,"Helis Oil & Gas Company, L.L.C.",996,N,10/3/2001,5/16/2009,7/22/2009,4,Y,G22190,87,,28.58491159,-95.31738648,27,71,3181699.81,291880,1160,N,6864,W,N,N
BA,  415,WILD,B,1,FIXED,OCS Lease,G23162,TERMIN,XTO Offshore Inc.,1188,N,12/1/2001,6/7/2011,7/19/2011,4,Y,G23162,85,,28.58427843,-95.41791521,27,71,3149458.81,290648,2392,N,6303,W,N,N
BA,  507,BA507,A,1,FIXED,OCS Lease,G13301,EXPIR,"W & T Offshore, Inc.",10598,Y,1/1/1994,12/2/1996,1/22/1997,4,N,G13301,97,,28.359137,-95.519145,27,71,3119420.81,207846,5994,N,7895,E,N,N
BA,A  76,BA076A,B,2,WP,OCS Lease,G01752,TERMIN,OXY USA Inc.,10037,N,1/1/1980,12/1/1990,1/16/1991,4,N,G01752,165,,27.971063,-95.919501,27,71,2994416.81,63179,7739,S,6179,E,N,N
BM,    3,BM002,28,1,CAIS,OCS Lease, 00370,UNIT,Chevron U.S.A. Inc.,22893,N,1/1/1984,7/10/1999,8/7/1999,2,N, 00370,42,1,29.03158338,-90.16733382,27,72,2372660.3767,134601,271,S,2541,E,N,N
BM,    2,BM002,CD,1,FIXED,OCS Lease, 00369,UNIT,"Cantium, LLC",21488,N,1/1/1958,,,2,Y, 00369,45,10,29.04973204,-90.1281068,27,72,2385127.73,141330,7000,S,100,E,N,N
BM,    3,BM002,12,1,CAIS,OCS Lease, 00370,UNIT,Chevron U.S.A. Inc.,21874,N,1/1/1971,7/15/1999,11/14/1999,2,N, 00370,30,2,29.044418,-90.163615,27,72,2373801.3767,139280,4950,S,1400,E,N,N
BM,    2,BM002,9,1,CAIS,OCS Lease, 00369,UNIT,Chevron U.S.A. Inc.,21489,N,1/1/1961,6/14/2000,9/4/2000,2,N, 00369,50,3,29.04718,-90.139823,27,72,2381393.5875,140363,6033,S,4043,E,N,N
BM,    2,BM002,SG,1,FIXED,OCS Lease, 00369,UNIT,"Cantium, LLC",22000,N,1/1/1976,,,2,Y,,50,20,29.06474938,-90.12976746,27,72,2384539.73,146785.10,8387,N,688,E,N,N
BM,    2,BM002,28 & 23,1,CAIS,OCS Lease, 00369,UNIT,"Cantium, LLC",20475,N,1/1/1969,,,2,N, 00369,50,14,29.043885,-90.153957,27,72,2376466,139118,4788,S,1689,W,N,N
BM,    3,BM002,13,2,CAIS,OCS Lease, 00370,UNIT,"Cantium, LLC",20476,N,1/1/1971,,,2,Y, 00370,39,1,29.04702091,-90.16256629,27,72,2374126.73,140230,5900,S,651,E,Y,Y
BM,    2,BM002,42,1,CAIS,OCS Lease, 00369,UNIT,Chevron U.S.A. Inc.,21490,N,1/1/1973,7/21/2004,8/4/2006,2,N, 00369,45,7,29.046752,-90.132965,27,72,2383586.5875,140230,5900,S,1850,E,N,N
BM,    3,BM002,KN,1,FIXED,OCS Lease, 00370,UNIT,"Cantium, LLC",20476,Y,1/1/1954,,,2,Y, 00370,39,50,29.04696317,-90.16256696,27,72,2374126.73,140209,5879,S,651,E,Y,Y
BM,    2,BM002,CK,1,WP,OCS Lease, 00369,UNIT,Chevron U.S.A. Inc.,20058,N,1/1/1961,11/21/2009,5/31/2012,2,Y, 00369,47,9,29.037402,-90.133077,27,72,2383586.5875,136830,2500,S,1850,E,N,N
BM,    2,BM002,CG,1,FIXED,OCS Lease, 00369,UNIT,"Cantium, LLC",20454,N,1/1/1959,,,2,Y, 00369,47,10,29.031178,-90.144102,27,72,2380086.5875,134530,200,S,5350,E,N,N
BM,    2,BM002,50,1,CAIS,OCS Lease, 00369,UNIT,Chevron U.S.A. Inc.,22984,N,1/1/1984,5/16/2010,5/31/2012,2,N, 00369,50,8,29.03503922,-90.13835827,27,72,2381907.73,135953,1623,S,3320,E,N,N
BM,    2,BM002,W,1,FIXED,OCS Lease, 00369,UNIT,"Cantium, LLC",20057,Y,1/1/1958,,,2,Y, 00369,48,36,29.0370169,-90.1282402,27,72,2385133.73,136706,2376,S,94,E,N,N
BM,    3,BM002,FF,1,FIXED,OCS Lease, 00370,UNIT,"Cantium, LLC",20075,Y,1/1/1968,,,2,Y, 00370,40,33,29.036154,-90.168217,27,72,2372361.3767,136260,1930,S,2840,E,N,N
BM,    3,BM002,KN-Flare Pile,3,CAIS,OCS Lease, 00370,UNIT,"Cantium, LLC",20476,N,1/1/1954,6/15/1999,6/15/1999,2,Y, 00370,39,,29.0461298,-90.16163782,,,2374426.73,139909,5579,S,351,E,Y,Y
BM,    2,BM002,73,2,CAIS,OCS Lease, 00369,UNIT,"Cantium, LLC",20454,N,1/31/1992,,,2,Y, 00369,47,,29.03088732,-90.14325841,27,72,2380357.37,134427,97,S,5156,W,N,N
BM,    3,BM002,FLR,2,FIXED,OCS Lease, 00370,UNIT,"Cantium, LLC",20075,N,1/1/1968,12/6/1996,12/6/1996,2,Y, 00370,40,,29.03608197,-90.1694179,,,2371977.73,136230,1900,S,2800,E,N,N
BM,    2,BM002,FLR,2,FIXED,OCS Lease, 00369,UNIT,"Cantium, LLC",20057,N,1/1/1958,11/18/1995,11/18/1995,2,Y, 00369,48,,29.03681098,-90.12857435,,,2385027.73,136630,2300,S,200,E,N,N
BM,    2,BM002,31,1,CAIS,OCS Lease, 00369,UNIT,Chevron U.S.A. Inc.,22002,N,1/1/1956,12/31/1984,12/31/1984,2,N, 00369,30,,29.062509,-90.130117,27,72,2384436.5875,145969.4680,9400,N,1000,E,N,N
BM,    2,BM002,43,2,CAIS,OCS Lease, 00369,UNIT,Chevron U.S.A. Inc.,20058,N,1/1/1973,11/21/2009,5/31/2012,2,Y, 00369,47,,29.037662,-90.132851,27,72,2383657.5875,136925,2595,S,1779,E,N,N
BS,   25,WILD,A,1,FIXED,OCS Lease,G31442,UNIT,"Arena Offshore, LP",2532,N,7/10/2013,,,1,Y,G31442,30,5,29.54178092,-88.98971154,27,72,2745202,325853,3323,S,6602,W,N,N
BS,   55,MP041,FA,1,CAIS,OCS Lease,G01372,UNIT,"Cantium, LLC",20453,N,1/1/1966,,,1,N,G01372,28,3,29.417841,-89.053794,27,72,2725725,280382,2302,S,1875,W,N,N
BS,   56,MP041,BD,1,FIXED,OCS Lease,G04123,PROD,"Cantium, LLC",22565,N,1/1/1981,,,1,N,G04123,39,6,29.445134,-88.97946,27,72,2749183,290783,2047,N,4167,E,N,N
BS,   56,MP041,8,1,CAIS,OCS Lease,G01373,UNIT,Chevron U.S.A. Inc.,24164,N,1/1/1975,10/26/2008,10/29/2008,1,N,G01373,41,2,29.415942,-89.011032,27,72,2739351,279965,1885,S,751,W,N,N
BS,   54,MP041,B,2,WP,OCS Lease,G04491,TERMIN,Hess Corporation,22958,N,1/1/1984,8/7/1997,10/25/1997,1,N,G04491,17,2,29.433578,-89.065272,27,72,2721958,286031,6799,N,1892,E,N,N
BS,   55,MP041,CAIS.#5,1,CAIS,OCS Lease,G01372,UNIT,"Cantium, LLC",622,N,12/27/1999,,,1,N,G01372,34,1,29.41780761,-89.01340139,27,72,2738583,280628,2548,S,17,E,N,N
BS,   55,MP041,C,1,WP,OCS Lease,G04492,RELINQ,Hess Corporation,22923,N,1/1/1983,8/7/1997,10/21/1997,1,N,G04492,27,8,29.442368,-89.042631,27,72,2729100,289370,3460,N,5250,W,N,N
BS,   41,BS041,A,1,CAIS,OCS Lease,G21142,TERMIN,"LLOG Exploration Offshore, L.L.C.",1002,Y,12/6/2001,8/27/2011,1/24/2013,1,Y,G21142,27,2,29.47961021,-88.99745804,27,72,2743200,303200,4380,N,4600,W,N,N
BS,   55,MP041,11,1,CAIS,OCS Lease,G01372,UNIT,Chevron U.S.A. Inc.,23221,N,1/1/1984,10/24/2011,3/30/2012,1,N,G01372,20,3,29.430049,-89.056265,27,72,2724850,284805,6725,S,1000,W,N,N
BS,   55,MP041,F,1,FIXED,OCS Lease,G01372,UNIT,"Cantium, LLC",20408,Y,1/1/1965,,,1,Y,G01372,33,13,29.41360261,-89.03855089,27,72,2730608,278938,858,S,6758,W,N,N
BS,   54,MP041,A,1,FIXED,OCS Lease,G04491,TERMIN,Hess Corporation,22958,Y,1/1/1984,9/9/1996,9/9/1996,1,N,G04491,17,6,29.433341,-89.065553,27,72,2721870,285943,6887,N,1980,E,N,N
BS,   53,BS053,A,1,FIXED,Right-of-Use and Easement,G30164,TERMIN,"Century Exploration New Orleans, LLC",22103,Y,1/1/1978,,,1,Y,,12,76,29.42860338,-89.13528886,27,72,2699708,283788,5708,S,5358,W,N,N
BS,   41,BS041,B,1,FIXED,OCS Lease,G21142,TERMIN,Fieldwood Energy Offshore LLC,1267,Y,7/1/2003,8/7/2019,,1,Y,G21142,35,12,29.4777873,-88.98995641,27,72,2745600,302586,4994,N,7000,W,N,N
BS,   55,MP041,EC,1,FIXED,OCS Lease,G01372,UNIT,"Cantium, LLC",20378,Y,1/1/1965,,,1,N,G01372,38,10,29.450361,-89.025404,27,72,2737632,278616,444,N,4076,E,N,N
BS,   55,MP041,EB,1,FIXED,OCS Lease,G01372,UNIT,"Cantium, LLC",20379,Y,1/1/1965,,,1,N,G01372,35,6,29.423291,-89.027673,27,72,2734000,282530,4450,S,4600,E,N,N
BS,   53,BS053,B,1,CAIS,Right-of-Use and Easement,G30044,TERMIN,"Century Exploration New Orleans, LLC",479,Y,6/22/1999,6/29/2015,7/10/2015,1,Y,G16502,30,10,29.43138997,-89.12387316,27,72,2703322,284871,6791,S,5778,E,N,N
BS,   56,MP041,4,1,CAIS,OCS Lease,G01373,UNIT,Chevron U.S.A. Inc.,20377,N,1/1/1967,5/16/1992,5/16/1992,1,N,G01373,45,,29.450078,-88.971906,27,72,2751550,292630,200,N,1800,E,N,N
BS,   53,BS053,Heater Plf #2,3,FIXED,Right-of-Use and Easement,G30164,TERMIN,"Century Exploration New Orleans, LLC",22103,N,1/1/2005,6/5/2020,,1,Y,,12,,29.42871928,-89.13531146,,,2699700,283830,5750,S,5350,W,N,N
BS,   53,BS053,Flare Structure,4,FIXED,Right-of-Use and Easement,G30164,TERMIN,"Century Exploration New Orleans, LLC",22103,N,1/1/1978,6/16/2020,,1,Y,,12,,29.42885517,-89.13521423,,,2699730,283880,5800,S,5380,W,N,N
BS,   54,WILD,C,1,FIXED,OCS Lease,G21706,TERMIN,Walter Oil & Gas Corporation,949,N,5/2/2001,8/23/2009,9/5/2010,1,N,G21706,20,,29.43000145,-89.06489713,27,72,2722103,284733,6653,S,1747,E,N,N
BS,   54,,CAIS.#13,1,CAIS,OCS Lease,G01452,UNIT,"Cantium, LLC",641,N,2/13/2000,,,1,N,G01452,18,,29.41306509,-89.07213756,27,72,2719920,278530,450,S,3930,E,N,N
BS,   55,,4,1,FIXED,OCS Lease,G04492,RELINQ,Hess Corporation,31013,N,6/11/1996,11/8/2001,12/7/2001,1,N,G04492,35,,29.45158235,-89.03024656,27,72,2732974,292799,31,N,5626,E,N,N
BS,   53,BS053,Heater Plf #1,2,FIXED,Right-of-Use and Easement,G30164,TERMIN,"Century Exploration New Orleans, LLC",22103,N,1/1/1978,6/13/2020,,1,Y,,12,,29.42858444,-89.1354715,,,2699650,283780,5700,S,5300,W,N,N
CA,   25,CA025,A,1,FIXED,Time Extension,,,"Maritech Resources, Inc.",22753,Y,1/1/1982,4/5/2009,5/13/2009,1,Y,G04494,35,22,29.768572,-88.7088,27,72,2832620,410237.1125,609,N,5496,W,N,Y
CA,   17,CA025,B,1,FIXED,OCS Lease,G04493,TERMIN,Sabine Oil & Gas Corporation,22754,Y,1/1/1982,7/8/2003,8/18/2003,1,Y,G04493,60,1,29.784988,-88.730744,27,72,2825524.05,416046.1250,5200,S,1600,E,N,N
CA,   31,CA031,1,1,CAIS,OCS Lease,G07835,TERMIN,"Devon SFS Operating, Inc.",23411,N,1/1/1987,4/15/1997,5/11/1997,1,N,G07835,59,2,29.69503,-88.684386,27,72,2840982.05,383680,2350,S,900,E,N,N
CA,   43,CA043,A,1,FIXED,OCS Lease,G32268,PROD,Fieldwood Energy LLC,2343,N,2/26/2010,,,1,Y,G32268,128,11,29.71974488,-88.38333547,27,72,2936307.50,394999.05,1089,N,5877,W,N,N
CA,   34,CA040,A,1,FIXED,OCS Lease,G05742,TERMIN,"Devon SFS Operating, Inc.",23455,Y,1/1/1988,4/20/1997,5/13/1997,1,Y,G05742,96,24,29.725172,-88.542829,27,72,2885647.67,395704.0625,384,N,614,E,N,N
CA,   34,CA040,B,1,CAIS,OCS Lease,G05742,TERMIN,"Devon SFS Operating, Inc.",23464,N,1/1/1988,6/2/1997,6/2/1997,1,Y,G05742,93,2,29.712446,-88.552892,27,72,2882566.67,391000.0625,5088,N,3695,E,N,N
CA,   21,WILD,A,1,FIXED,OCS Lease,G13040,TERMIN,"NCX Company, Inc.",31032,Y,11/5/1996,6/26/2000,7/7/2000,1,Y,G13040,97,10,29.78561486,-88.563055,27,04,2878698.30,417521,6677,S,7295,W,N,N
CA,   30,WILD,3,1,CAIS,OCS Lease,G24002,TERMIN,"Tengasco, Inc.",1311,N,7/6/2003,1/19/2015,3/23/2015,1,N,G33130,45,6,29.70148095,-88.7542552,27,72,2818751.10,385519,4189,S,6385,W,N,N
CA,   30,MP089,A,1,FIXED,OCS Lease,G07834,TERMIN,"Devon SFS Operating, Inc.",23410,Y,1/1/1986,4/13/1997,5/8/1997,1,Y,G07834,53,15,29.691946,-88.763464,27,72,2815906,381987,657,S,3540,W,N,N
CA,   13,WILD,2,1,CAIS,OCS Lease,G25042,RELINQ,Palace Operating Company,1569,N,8/20/2004,9/28/2007,4/16/2008,1,Y,G25042,58,1,29.81590694,-88.69551018,27,72,2836439.20,427542.15,1938,S,5443,E,,N
CA,   14,CA014,A,1,FIXED,OCS Lease,G05734,TERMIN,Chevron U.S.A. Inc.,23070,Y,1/1/1984,7/30/2009,9/1/2009,1,Y,G05734,40,33,29.822753,-88.763206,27,72,2814921,429543.2375,10819,N,2555,W,N,N
CA,   40,CA040,A,1,FIXED,Time Extension,,,Callon Petroleum Operating Company,23420,Y,1/1/1987,6/19/2005,4/17/2006,1,Y,G06842,108,17,29.695893,-88.519917,27,72,2893179.35,385238,3908,S,7023,W,Y,Y
CA,   25,CA025,C,2,FIXED,Time Extension,,,"Maritech Resources, Inc.",22753,Y,1/1/1984,8/28/2008,5/13/2009,1,Y,G04494,35,4,29.768745,-88.70836,27,72,2832758,410303.1125,543,N,5634,W,N,Y
CA,   22,CA040,A,1,WP,OCS Lease,G05739,TERMIN,"Devon SFS Operating, Inc.",23466,N,1/1/1988,3/18/1997,5/12/1997,1,Y,G05739,90,13,29.732252,-88.565785,27,72,2878301.05,398101.05,2013,S,6903,W,N,N
CA,   18,CA025,A,1,FIXED,OCS Lease,G06838,TERMIN,B T Operating Co.,23068,Y,1/1/1984,5/23/1995,11/20/1995,1,N,G06838,55,4,29.771807,-88.711855,27,72,2831624,411391.1250,545,S,4500,W,N,Y
CA,   37,CA037,A,1,FIXED,OCS Lease,G10917,TERMIN,"Mariner Energy, Inc.",24175,Y,1/1/1994,10/16/2011,12/18/2011,1,Y,G10917,116,17,29.73740078,-88.42951,27,72,2921492.45,401043.05,4955,S,5820,W,N,N
CA,   31,WILD,A,1,CAIS,OCS Lease,G27214,TERMIN,Petsec Energy Inc.,1973,N,8/2/2007,8/3/2014,8/11/2014,1,Y,G27214,58,9,29.69551725,-88.70352394,27,72,2834903.15,383717,2387,S,7779,W,,N
CA,    3,WILD,A,1,FIXED,OCS Lease,G25041,TERMIN,"White Oak Operating Company, L.L.C.",1485,Y,12/15/2004,11/3/2013,1/9/2014,1,Y,G25041,47,6,29.96284109,-88.7491792,27,72,2818219.10,480572.35,4064,N,5853,W,,N
CA,   38,CA038,A,1,FIXED,OCS Lease,G07836,TERMIN,"Bandon Oil and Gas, LP",23437,Y,1/1/1990,4/1/2010,9/13/2010,1,Y,G07836,113,18,29.734515,-88.493128,27,72,2901334.40,399488.05,3400,S,420,W,N,N
CA,   41,CA041,1,1,CAIS,OCS Lease,G05746,TERMIN,Callon Petroleum Operating Company,23805,N,1/1/1989,8/7/2006,12/12/2006,1,N,G05746,118,2,29.708365,-88.473216,27,72,2907889.40,390139.05,5949,N,6975,W,N,N
CA,   30,WILD,1,1,CAIS,OCS Lease,G24002,TERMIN,"Tengasco, Inc.",1331,N,9/1/2003,8/3/2014,9/29/2014,1,N,G33130,48,5,29.7014252,-88.74597369,27,72,2821380.15,385558,4228,S,5744,E,N,N
CA,   29,CA029,B,2,FIXED,OCS Lease,G05740,TERMIN,"Fairways Offshore Exploration, Inc.",23076,Y,1/1/1994,8/10/2014,9/11/2014,1,Y,G05740,40,17,29.71744597,-88.79715781,,,2805005.05,391019.05,5069,N,7397,W,N,N
CA,   29,CA029,A,1,FIXED,OCS Lease,G05740,TERMIN,"Fairways Offshore Exploration, Inc.",23076,Y,1/1/1984,8/10/2014,9/11/2014,1,Y,G05740,40,30,29.717963,-88.79659,27,72,2805181,391211.05,4877,N,7573,W,N,N
CA,   37,CA037,B,1,CAIS,OCS Lease,G10917,TERMIN,"HC Resources, LLC",24172,N,1/1/1994,10/12/2011,12/9/2011,1,Y,G10917,121,7,29.74315289,-88.44597325,27,72,2916216.45,403002.05,6914,S,544,W,N,N
CA,   27,WILD,#2,1,CAIS,OCS Lease,G32266,RELINQ,"Tengasco, Inc.",1352,N,9/11/2003,8/1/2014,9/28/2014,1,N,G32266,35,7,29.74482328,-88.8022849,27,72,2803158.05,400936.05,4848,S,5550,W,N,N
CA,   32,WILD,A,1,CAIS,OCS Lease,G27215,TERMIN,Petsec Energy Inc.,1972,N,8/2/2007,7/30/2014,8/11/2014,1,Y,G27215,66,6,29.71304531,-88.66321592,27,72,2847549.20,390385.05,5703,N,5667,W,,N
CA,   30,MP089,2,1,WP,OCS Lease,G24002,TERMIN,PXP Gulf Coast Inc.,1519,N,7/24/2004,1/21/2009,1/23/2009,1,N,G24002,50,,29.70067294,-88.75975478,27,72,2817012.10,385186,3856,S,4646,W,,N
CA,   18,CA025,5,1,CAIS,OCS Lease,G06838,TERMIN,B T Operating Co.,24192,N,1/1/1989,5/23/1995,11/26/1995,1,N,G06838,56,,29.808123,-88.703491,27,72,2833974,424654.1750,950,N,6850,W,N,N
CA,   26,WILD,D,1,CAIS,OCS Lease,G25043,RELINQ,Sabine Oil & Gas Corporation,1428,N,,,,1,N,G25043,46,,29.76029707,-88.75218615,27,72,2818926.10,406916.10,3930,N,6560,W,N,N
CA,   29,CA029,3,1,FIXED,OCS Lease,G05740,TERMIN,"Fairways Offshore Exploration, Inc.",1551,N,,,,1,N,G05740,37,,29.70659803,-88.80504175,27,72,2802590.05,387020,5690,S,4982,W,,N
CA,   41,CA041,2,2,CAIS,OCS Lease,G05746,TERMIN,Callon Petroleum Operating Company,23805,N,6/22/1997,8/18/2006,12/17/2006,1,N,G05746,118,,29.70866888,-88.47326396,27,72,2907871.40,390249.05,5839,N,6957,W,N,N
CA,   24,CA024,A,1,FIXED,OCS Lease,G06840,TERMIN,Century Offshore Management Corporation,23460,Y,1/1/1989,2/22/1995,4/19/1995,1,N,G06840,65,,29.738082,-88.650133,27,72,2851488.05,399584.0625,3496,S,5152,E,N,N
EB,  110,EB109,A-Tequila,1,FIXED,Right-of-Use and Easement,G30090,TERMIN,Fieldwood SD Offshore LLC,10242,Y,1/1/1984,11/25/2017,7/29/2018,4,Y,G02650,660,99,27.85895,-94.883731,27,15,1031900,10114257,8337,S,2300,W,Y,Y
EB,  602,EB602,A(NANSEN SPAR),1,SPAR,OCS Lease,G14205,PROD,Anadarko Petroleum Corporation,821,Y,11/10/2001,,,4,Y,G14205,3675,26,27.3671371,-94.46765355,27,15,1164205,9933661,1981,S,7885,W,Y,Y
EB,  643,EB643,A-Boomvang Spar,1,SPAR,OCS Lease,G09184,UNIT,Anadarko Petroleum Corporation,822,Y,4/28/2002,,,4,Y,G09184,3650,44,27.35356527,-94.62531327,27,15,1112977,9929363,2317,N,4177,W,Y,Y
EB,  159,EB158,A,1,FIXED,OCS Lease,G02646,TERMIN,Fieldwood SD Offshore LLC,10212,Y,1/1/1982,,,4,Y,G02646,924,51,27.827395,-94.626023,27,15,1115011,10101595,4325,N,6211,W,Y,Y
EB,  160,EB160,A-Cerveza,1,FIXED,OCS Lease,G02647,TERMIN,Fieldwood Energy IV LLC,10178,Y,1/1/1981,,,4,Y,G02647,935,65,27.832726,-94.551311,27,15,1139180,10103220,2700,N,1300,E,Y,Y
EB,  165,EB165,A,1,FIXED,Right-of-Use and Easement,G30412,Approved,Walter Oil & Gas Corporation,10297,Y,1/1/1985,,,4,Y,G06280,863,211,27.818735,-94.322836,27,15,1212955,10097270,8650,N,6725,E,Y,Y
EC,  237,VR241,A,1,FIXED,OCS Lease,G02860,TERMIN,"LLECO Holdings, Inc.",22381,Y,1/1/1980,3/28/1993,3/28/1993,5,N,G02860,125,54,28.586472,-92.658185,27,72,1574700.31,-26706.24,2997,N,1227,E,N,N
EC,  240,EC231,JA,1,FIXED,OCS Lease,G04101,TERMIN,Shell Offshore Inc.,22459,Y,1/1/1981,10/17/1993,10/17/1993,5,N,G04101,127,20,28.581451,-92.782468,27,72,1534782.19,-28049.24,4340,N,4250,E,N,N
EC,   83,WC192,B,1,CAIS,OCS Lease,G08641,TERMIN,"Merit Energy Company, LLC",231,N,6/7/1998,8/17/2015,8/30/2015,5,Y,G08641,58,14,29.27509865,-93.00172502,27,72,1468070.9520,225129.5680,2048,N,2829,W,N,N
EC,   44,EC049,1,1,CAIS,OCS Lease,G05022,TERMIN,Koch Exploration Company,23261,N,1/1/1983,1/29/1993,1/29/1993,5,N,G05022,49,1,29.455574,-92.880778,27,72,1507516.09,290209.76,4000,S,2000,E,N,N
EC,  233,EC233,A,1,CAIS,OCS Lease,G09460,TERMIN,Koch Exploration Company,23337,N,1/1/1988,12/16/1994,12/16/1994,5,N,G09460,125,4,28.601426,-92.696445,27,72,1562483.28,-21124.24,2585,S,6065,E,N,N
EC,    2,WILD,1,1,CAIS,OCS Lease,G10605,TERMIN,"Virgin Offshore U.S.A., Inc.",23374,N,1/1/1989,11/7/1994,11/14/1994,5,N,G10605,28,1,29.654961,-92.983444,27,72,1475888,363162,3162,S,4112,E,N,N
EC,  286,EC286,B,1,FIXED,OCS Lease,G02051,TERMIN,McMoRan Oil & Gas LLC,23383,N,1/1/1990,7/23/2012,7/28/2014,5,N,G02051,186,25,28.385081,-92.750447,27,72,1544178.24,-99590.48,2091,N,9612,E,N,N
